procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123824  73404 731976    0    0     0     0   76  100  0  0 98  1  0
 0  0      0 3123948  73404 731980    0    0     0     0   88  102  0  0 100  0  0
 0  0      0 3124072  73404 731984    0    0     0     0   86   97  0  0 99  0  0
 0  0      0 3123948  73404 731992    0    0     0     0   84   93  0  0 100  0  0
 0  1      0 3124072  73408 732000    0    0     0    72   94  112  0  1 97  2  0
 0  0      0 3124072  73408 732004    0    0     0     0   80  105  0  0 98  1  0
 0  0      0 3123948  73408 732008    0    0     0     0   83   97  1  0 99  0  0
 0  0      0 3124072  73408 732012    0    0     0     0   71   94  0  0 100  0  0
 0  0      0 3124072  73408 732020    0    0     0     0   82   93  0  0 99  0  0
 0  0      0 3124196  73412 731932    0    0     0    20   92  117  0  0 99  1  0
 0  0      0 3124196  73412 731932    0    0     0     0   93  105  0  0 100  0  0
 0  0      0 3124072  73412 731932    0    0     0     0   81   99  0  0 99  0  0
 0  0      0 3124196  73412 731936    0    0     0     0   82   93  0  0 100  0  0
 0  0      0 3124072  73412 731936    0    0     0     0   88  104  0  0 100  0  0
 0  0      0 3124228  73420 731936    0    0     0    20   90  113  0  1 99  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3124104  73420 731936    0    0     0     0   85   95  0  0 100  0  0
 0  0      0 3123980  73420 731940    0    0     0     0   89   97  0  0 99  0  0
 0  0      0 3123980  73420 731952    0    0     0     0   86  104  0  0 100  0  0
 0  0      0 3124080  73420 731956    0    0     0     0   88   97  1  0 99  0  0
 0  0      0 3123980  73428 731960    0    0     0    20   86  108  0  0 99  0  0
 0  0      0 3123980  73428 731964    0    0     0     0   75   93  0  0 99  0  0
 0  0      0 3123980  73428 731968    0    0     0     0   94  111  0  0 100  0  0
 0  0      0 3123980  73428 731976    0    0     0     0   80   95  0  0 99  0  0
 0  0      0 3123732  73428 731980    0    0     0     0   86   95  0  0 100  0  0
 0  0      0 3123732  73436 731984    0    0     0    20   74  104  0  1 97  2  0
 0  0      0 3123608  73436 731988    0    0     0     0   96  107  1  0 99  0  0
 0  0      0 3123732  73436 731992    0    0     0     0   82   98  0  0 100  0  0
 0  0      0 3123640  73436 732000    0    0     0     0   86   95  0  0 100  0  0
 0  0      0 3123268  73436 732012    0    0     0     0   58   86  0  1 100  0  0
 0  1      0 3123252  73444 732004    0    0     0    20   93  114  0  0 97  2  0
 0  0      0 3123452  73444 732016    0    0     0     0   84   95  0  1 99  0  0
 0  0      0 3123616  73444 732020    0    0     0     0   86  101  0  0 100  0  0
 0  0      0 3123576  73444 732024    0    0     0     0   81   82  0  0 99  0  0
 0  0      0 3123700  73444 732032    0    0     0     0   83   96  0  1 99  0  0
 0  1      0 3123824  73452 732036    0    0     0    60   83   99  0  0 98  2  0
 0  0      0 3123840  73452 732036    0    0     0     0   91  101  0  0 99  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123840  73452 732040    0    0     0     0   78   89  0  0 100  0  0
 0  0      0 3123848  73452 732044    0    0     0     0   88  106  0  0 99  0  0
 1  0      0 3123816  73452 732052    0    0     0     0   58   78  0  0 100  0  0
 0  1      0 3123888  73460 732048    0    0     0    60   61   73  0  0 98  2  0
 0  0      0 3123888  73460 732060    0    0     0     0   79   98  1  0 99  1  0
 0  0      0 3124012  73460 731972    0    0     0     0   90  109  0  1 100  0  0
 0  0      0 3123920  73460 731984    0    0     0     0   74   89  0  0 99  0  0
 0  0      0 3124044  73460 731984    0    0     0     0   84   93  0  0 100  0  0
 0  1      0 3123920  73468 731984    0    0     0    20   83   98  0  0 97  2  0
 0  0      0 3123920  73468 731984    0    0     0     0   94  116  0  0 99  0  0
 0  0      0 3124044  73468 731988    0    0     0     0   80   91  0  0 99  0  0
 0  0      0 3124044  73468 731988    0    0     0     0   85   95  0  0 100  0  0
 0  0      0 3124168  73468 731988    0    0     0     0   77   90  0  0 100  0  0
 0  1      0 3124044  73476 731984    0    0     0    20   75  109  0  0 97  3  0
 0  0      0 3124044  73476 731996    0    0     0     0   89  100  0  0 99  0  0
 0  0      0 3123548  73476 732008    0    0     0     0   67   95  0  0 100  0  0
 0  0      0 3123548  73476 732012    0    0     0     0   68   89  0  0 99  0  0
 0  0      0 3123548  73476 732012    0    0     0     0   83   97  1  0 100  0  0
 0  1      0 3123548  73480 732016    0    0     0    20   83  106  0  0 97  3  0
 0  0      0 3123796  73480 732020    0    0     0     0   84   94  1  0 99  0  0
 0  0      0 3123580  73480 732032    0    0     0     0   81   90  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123704  73480 732036    0    0     0     0   87  103  0  1 99  0  0
 0  0      0 3123580  73480 732040    0    0     0     0   85   92  0  0 99  0  0
 0  1      0 3123580  73484 732040    0    0     0    20   88  103  0  0 97  3  0
 0  0      0 3123580  73484 732048    0    0     0     0   81   95  0  1 99  0  0
 0  0      0 3123704  73484 732052    0    0     0     0   83  111  0  0 99  0  0
 0  0      0 3123704  73484 732060    0    0     0     0   89   95  0  1 99  0  0
 0  0      0 3123704  73484 732064    0    0     0     0   81   94  0  0 100  0  0
 0  1      0 3123704  73488 732068    0    0     0    20   84  105  0  1 97  2  0
 0  0      0 3123828  73488 732072    0    0     0     0   82  100  0  0 100  0  0
 0  0      0 3124076  73488 732080    0    0     0     0   87   93  0  1 99  0  0
 0  0      0 3124076  73488 732084    0    0     0     0   81   88  0  0 100  0  0
 0  0      0 3124076  73488 732092    0    0     0     0   83   93  0  0 100  0  0
 0  1      0 3123952  73496 732088    0    0     0    72   98  117  0  0 97  2  0
 0  0      0 3123984  73496 732100    0    0     0     0   86  101  0  0 98  2  0
 0  0      0 3123984  73496 732104    0    0     0     0   88   96  0  0 100  0  0
 0  0      0 3124108  73496 732112    0    0     0     0   87   96  0  0 100  0  0
 0  0      0 3123984  73496 732116    0    0     0     0   77   94  1  0 100  0  0
 0  1      0 3123860  73500 732124    0    0     0    60   71  100  0  1 97  3  0
 0  0      0 3123736  73500 732128    0    0     0     0   82   96  1  0 99  0  0
 0  0      0 3123860  73500 732136    0    0     0     0   80   96  0  0 100  0  0
 0  0      0 3123736  73500 732140    0    0     0     0   84   96  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123488  73500 732152    0    0     0     0   65   89  0  0 100  0  0
 0  0      0 3123612  73500 732152    0    0     0    56   87  101  0  0 97  2  0
 0  0      0 3123736  73500 732056    0    0     0     0   84   95  0  0 100  0  0
 0  0      0 3123612  73500 732056    0    0     0     0   84  111  0  0 100  0  0
 0  0      0 3123512  73500 732060    0    0     0     0  103  101  0  0 99  0  0
 0  0      0 3123544  73500 732060    0    0     0     0   78   88  0  0 100  0  0
 0  1      0 3123668  73504 732060    0    0     0    36   79  100  0  0 97  3  0
 0  0      0 3123668  73504 732060    0    0     0     0   78  103  0  0 99  1  0
 0  0      0 3123420  73504 732072    0    0     0     0   63   89  0  0 100  0  0
 0  0      0 3123420  73504 732072    0    0     0     0   83   86  0  0 100  0  0
 0  0      0 3123496  73504 732080    0    0     0     0   81   93  0  0 99  0  0
 0  0      0 3123668  73512 732076    0    0     0    20   90  114  0  0 97  3  0
 0  0      0 3123544  73512 732092    0    0     0     0   72   95  0  0 100  0  0
 0  0      0 3123652  73512 732096    0    0     0     0   84   94  0  0 100  0  0
 0  0      0 3123544  73512 732100    0    0     0     0   77   89  0  0 99  0  0
 0  0      0 3123396  73512 732100    0    0     0     0   81   95  0  1 99  0  0
 0  0      0 3123348  73520 732104    0    0     0    20   89  115  1  0 97  3  0
 0  0      0 3123644  73520 732104    0    0     0     0   84   96  0  0 100  0  0
 0  0      0 3123636  73520 732032    0    0     0     0   85   97  0  0 99  0  0
 0  0      0 3123232  73520 732032    0    0     0     0   72  100  0  0 100  0  0
 1  0      0 3123428  73520 732032    0    0     0     0   61   81  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123452  73528 732024    0    0     0    20   59   73  0  0 98  2  0
 0  0      0 3123576  73528 732036    0    0     0     0   80   94  0  0 99  0  0
 0  0      0 3123328  73528 732036    0    0     0     0   83  103  0  0 100  0  0
 0  0      0 3123576  73528 732036    0    0     0     0   83   96  0  0 100  0  0
 0  0      0 3123568  73528 732036    0    0     0     0   74   89  0  0 100  0  0
 0  0      0 3123824  73532 732040    0    0     0    20   82  105  0  0 97  2  0
 0  0      0 3123576  73532 732040    0    0     0     0   68   98  0  0 100  0  0
 0  0      0 3123576  73532 732040    0    0     0     0   80   94  0  0 100  0  0
 0  0      0 3123700  73532 732040    0    0     0     0   61   90  0  0 100  0  0
 0  0      0 3123576  73532 732044    0    0     0     0   79   85  0  0 100  0  0
 0  0      0 3123204  73536 732040    0    0     0    20   67  110  0  0 97  2  0
 0  0      0 3123204  73536 732048    0    0     0     8   87   96  0  0 100  0  0
 0  0      0 3123328  73536 732048    0    0     0     0   90  105  0  0 100  0  0
 0  0      0 3123484  73536 732048    0    0     0     0   85   96  0  0 99  0  0
 0  0      0 3123608  73536 732048    0    0     0     0   82   99  0  1 99  0  0
 0  0      0 3123732  73544 732052    0    0     0    36   90  108  0  1 97  3  0
 0  0      0 3123732  73544 732056    0    0     0    56   97  103  0  0 100  0  0
 0  0      0 3123608  73544 732060    0    0     0     0   73   90  0  0 99  0  0
 0  0      0 3123732  73544 732064    0    0     0     0   88  103  0  0 100  0  0
 0  0      0 3123608  73544 732068    0    0     0     0   79   95  0  0 100  0  0
 0  1      0 3123608  73552 732064    0    0     0    48   89  101  0  1 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123608  73552 732084    0    0     0     0   82   98  1  0 99  1  0
 0  0      0 3123360  73552 732096    0    0     0     0   79  109  0  0 100  0  0
 0  0      0 3123484  73552 732096    0    0     0     0   72   98  1  0 99  0  0
 0  0      0 3123484  73552 732096    0    0     0     0   89   99  0  1 100  0  0
 0  0      0 3123608  73560 732104    0    0     0    20   85  108  0  0 97  3  0
 0  0      0 3123640  73560 732108    0    0     0     0   86  103  0  0 100  0  0
 0  0      0 3123764  73560 732112    0    0     0     0   80   95  0  1 100  0  0
 0  0      0 3123888  73560 732116    0    0     0     0   89   99  1  0 100  0  0
 0  0      0 3123888  73560 732120    0    0     0     0   79   94  0  0 100  0  0
 0  1      0 3123888  73568 732116    0    0     0    20   95  114  0  0 97  3  0
 0  0      0 3123764  73568 732132    0    0     0     0   79  101  0  0 100  0  0
 0  0      0 3123764  73568 732136    0    0     0     0   87  101  0  0 99  0  0
 0  0      0 3123764  73568 732140    0    0     0     0   79   90  0  0 100  0  0
 0  0      0 3123640  73568 732148    0    0     0     0   81  104  0  0 99  0  0
 0  0      0 3123516  73576 732160    0    0     0    20   79  104  0  0 97  3  0
 0  0      0 3123640  73576 732164    0    0     0     0   71   96  0  0 100  0  0
 0  0      0 3123764  73576 732088    0    0     0     0   80   90  0  0 99  0  0
 0  0      0 3123764  73576 732088    0    0     0     0   87  107  0  0 99  0  0
 0  0      0 3123640  73576 732092    0    0     0     0   82   94  0  0 100  0  0
 0  0      0 3123672  73584 732084    0    0     0    20   85  108  0  0 97  3  0
 0  0      0 3123548  73584 732092    0    0     0     0   85   99  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123796  73584 732092    0    0     0     0  149  182  0  0 99  0  0
 0  0      0 3123828  73584 732092    0    0     0     0  117  141  1  0 99  0  0
 0  0      0 3123288  73584 732100    0    0     0     0  127  196  0  1 99  0  0
 0  0      0 3123328  73592 732108    0    0     0    20  129  209  1  1 97  2  0
 0  0      0 3122980  73592 732116    0    0     0     8  117  196  0  1 99  0  0
 0  0      0 3123020  73592 732068    0    0     0     0  117  152  0  0 99  0  0
 0  0      0 3123168  73592 732068    0    0     0     0  127  177  0  1 99  0  0
 0  0      0 3123324  73592 732068    0    0     0     0  110  133  0  0 99  0  0
 0  0      0 3123516  73600 732064    0    0     0    36  114  158  0  1 97  2  0
 0  0      0 3123364  73600 732072    0    0     0    60  124  189  0  0 99  0  0
 0  0      0 3123452  73600 732072    0    0     0     0  125  188  0  1 99  0  0
 0  0      0 3123368  73600 732072    0    0     0     0  124  200  0  1 99  0  0
 0  0      0 3123368  73600 732084    0    0     0     0  177  259  0  1 99  0  0
 0  1      0 3123432  73600 732092    0    0     0    68  138  216  1  0 96  3  0
 0  0      0 3123396  73600 732096    0    0     0     0  132  213  0  1 99  0  0
 0  0      0 3123436  73600 732100    0    0     0     0  116  173  1  0 99  0  0
 1  0      0 3123544  73600 732104    0    0     0     0   88  103  1  0 99  0  0
 0  0      0 3123608  73600 732112    0    0     0     0   62   70  0  0 100  0  0
 0  0      0 3123608  73608 732108    0    0     0    20   88  105  0  1 97  3  0
 0  0      0 3123484  73608 732124    0    0     0     0   88   98  0  0 100  0  0
 0  0      0 3123608  73608 732128    0    0     0     0   80  109  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123484  73608 732132    0    0     0     0   86   98  0  0 100  0  0
 0  0      0 3123732  73608 732136    0    0     0     0   83   92  0  0 100  0  0
 0  0      0 3123608  73612 732144    0    0     0    20  100  108  0  0 97  3  0
 0  0      0 3123484  73612 732148    0    0     0     0   86  102  0  1 100  0  0
 0  0      0 3123236  73612 732160    0    0     0     0   70   99  0  0 100  0  0
 0  0      0 3123236  73612 732160    0    0     0     0   79   89  0  0 100  0  0
 0  0      0 3123560  73612 732164    0    0     0     0   87   95  0  1 100  0  0
 0  0      0 3123640  73616 732092    0    0     0    20   91  114  0  0 97  3  0
 0  0      0 3123700  73616 732096    0    0     0     0   98  109  0  0 100  0  0
 0  0      0 3123640  73616 732096    0    0     0     0   83  103  0  0 99  0  0
 0  0      0 3123568  73616 732096    0    0     0     0   94  103  0  0 99  0  0
 0  0      0 3123888  73616 732104    0    0     0     0   98  108  0  1 100  0  0
 0  0      0 3123684  73624 732096    0    0     0    20   91  108  0  0 97  2  0
 0  0      0 3123640  73624 732104    0    0     0     0   91   97  0  0 99  0  0
 0  0      0 3123576  73624 732108    0    0     0     0   98   99  0  0 100  0  0
 0  0      0 3123640  73624 732112    0    0     0     0   87  102  0  0 99  0  0
 0  0      0 3123516  73624 732120    0    0     0     0   81   99  0  0 99  0  0
 0  0      0 3123640  73628 732124    0    0     0    20   85  105  0  0 97  3  0
 0  0      0 3123392  73628 732132    0    0     0     8   81  103  0  0 99  0  0
 0  0      0 3123764  73628 732136    0    0     0     0  100  112  0  0 99  0  0
 0  0      0 3123672  73628 732144    0    0     0     0   80   97  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123672  73628 732148    0    0     0     0   72   91  0  0 100  0  0
 0  0      0 3123548  73632 732152    0    0     0    36   97  114  0  0 97  2  0
 0  0      0 3123556  73632 732156    0    0     0    80  110  131  0  0 100  0  0
 0  0      0 3123424  73632 732164    0    0     0     0   80  107  0  0 99  0  0
 0  0      0 3123540  73632 732164    0    0     0     0   80   89  0  0 100  0  0
 0  0      0 3123424  73632 732168    0    0     0     0   87  120  0  0 99  0  0
 0  1      0 3123488  73636 732164    0    0     0    44  151  214  0  0 96  4  0
 0  0      0 3123452  73636 732168    0    0     0     0  133  193  0  1 95  4  0
 0  0      0 3123600  73636 732168    0    0     0     0  136  192  0  1 99  0  0
 0  0      0 3123392  73636 732172    0    0     0     0  119  179  1  0 99  0  0
 0  0      0 3123540  73636 732172    0    0     0     0  132  196  0  0 99  0  0
 0  0      0 3123612  73636 732172    0    0     0    20  116  188  0  0 97  3  0
 0  0      0 3123320  73636 732172    0    0     0     0  129  183  0  0 99  0  0
 0  0      0 3123484  73636 732176    0    0     0     0  115  174  0  0 100  0  0
 0  0      0 3123508  73636 732176    0    0     0     0  109  144  0  1 99  0  0
 0  0      0 3123640  73636 732180    0    0     0     0   96  108  0  0 99  0  0
 0  1      0 3123508  73640 732176    0    0     0    20   92  104  0  1 96  4  0
 0  0      0 3123640  73640 732180    0    0     0     0   96  111  0  0 98  2  0
 0  0      0 3123632  73640 732180    0    0     0     0   98  116  0  0 100  0  0
 0  0      0 3123516  73640 732184    0    0     0     0   96  110  0  0 99  0  0
 0  0      0 3123664  73640 732184    0    0     0     0  123  159  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123704  73648 732184    0    0     0    20  112  136  0  0 97  3  0
 0  0      0 3123820  73648 732188    0    0     0     0  116  157  0  0 99  0  0
 0  0      0 3123356  73648 732200    0    0     0     0  110  149  0  0 100  0  0
 0  0      0 3123224  73648 732204    0    0     0     0  108  127  0  1 99  0  0
 0  0      0 3123372  73648 732204    0    0     0     0  103  139  0  0 100  0  0
 0  0      0 3123484  73656 732196    0    0     0    20  119  173  0  0 97  2  0
 0  0      0 3123460  73656 732208    0    0     0     0   94   96  0  0 100  0  0
 0  0      0 3123460  73656 732212    0    0     0     0  100  106  0  0 99  0  0
 0  0      0 3123460  73656 732224    0    0     0     0   88   91  0  0 99  0  0
 0  0      0 3123460  73656 732152    0    0     0     0   95  111  0  0 100  0  0
 0  0      0 3123460  73664 732152    0    0     0    20   89  105  0  1 99  1  0
 0  0      0 3123608  73664 732152    0    0     0     4   85   92  0  0 100  0  0
 0  0      0 3123492  73664 732156    0    0     0     0   80   88  0  0 99  0  0
 1  0      0 3123592  73664 732156    0    0     0     0   74   90  0  0 100  0  0
 0  0      0 3123640  73664 732156    0    0     0     0   60   76  0  1 99  0  0
 0  0      0 3123764  73672 732148    0    0     0    20   73  106  0  0 97  3  0
 0  0      0 3123888  73672 732164    0    0     0    40   78   91  0  0 99  0  0
 0  0      0 3123888  73672 732168    0    0     0     0   93  112  0  0 99  0  0
 0  0      0 3123764  73672 732176    0    0     0     0  107  103  0  0 99  0  0
 0  0      0 3123632  73672 732180    0    0     0     0   92  103  0  0 99  0  0
 0  0      0 3123144  73680 732188    0    0     0    44   76  106  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123128  73680 732192    0    0     0     0   86   99  0  0 100  0  0
 0  0      0 3123188  73680 732196    0    0     0     0   85   93  1  0 100  0  0
 0  0      0 3123508  73680 732204    0    0     0     0   86   97  0  1 100  0  0
 0  0      0 3123436  73680 732208    0    0     0     0   79   95  0  0 100  0  0
 0  0      0 3123756  73688 732204    0    0     0    20   93  117  0  1 97  3  0
 0  0      0 3123724  73688 732216    0    0     0     0   86   96  0  0 100  0  0
 0  0      0 3123672  73688 732224    0    0     0     0   83  107  1  0 99  0  0
 0  0      0 3123368  73688 732232    0    0     0     0   72   83  0  1 100  0  0
 0  0      0 3123540  73688 732232    0    0     0     0   87  103  0  0 100  0  0
 0  0      0 3123444  73696 732228    0    0     0    20   86  104  0  0 98  1  0
 0  0      0 3123540  73696 732240    0    0     0     0   83   98  0  0 100  0  0
 0  0      0 3122872  73696 732256    0    0     0     0   66   85  0  0 99  0  0
 0  0      0 3123168  73696 732256    0    0     0     0   86   99  0  0 100  0  0
 0  0      0 3123244  73696 732264    0    0     0     0   71   92  0  1 100  0  0
 0  0      0 3123416  73704 732256    0    0     0    20   86  103  0  0 97  2  0
 0  0      0 3123220  73704 732268    0    0     0     0   87   97  0  0 100  0  0
 0  0      0 3123416  73704 732276    0    0     0     0   93  110  0  0 99  0  0
 0  0      0 3123220  73704 732280    0    0     0     0   91   98  0  0 100  0  0
 0  0      0 3123292  73704 732284    0    0     0     0   82   90  0  0 100  0  0
 0  0      0 3123128  73712 732280    0    0     0    20   91  108  0  1 97  3  0
 0  0      0 3123324  73712 732292    0    0     0     0   88  104  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123276  73712 732300    0    0     0     0   88   96  0  0 99  0  0
 0  0      0 3123448  73712 732304    0    0     0     0   83   89  0  0 100  0  0
 0  0      0 3123376  73712 732308    0    0     0     0   82   94  0  0 99  0  0
 0  0      0 3123828  73720 732312    0    0     0    20   95  115  0  0 97  3  0
 0  0      0 3123456  73720 732328    0    0     0     8   84  103  0  0 100  0  0
 0  0      0 3123308  73720 732332    0    0     0     0   84   96  0  0 99  0  0
 0  0      0 3123128  73720 732332    0    0     0     0   85   97  0  0 99  0  0
 0  0      0 3123448  73720 732336    0    0     0     0   86  103  0  0 99  0  0
 0  0      0 3123276  73724 732336    0    0     0    36   91  108  0  0 96  4  0
 0  0      0 3123448  73724 732344    0    0     0    52   91   94  0  0 99  0  0
 0  0      0 3123376  73724 732352    0    0     0     0   82   97  0  0 99  0  0
 0  0      0 3123604  73724 732356    0    0     0     0   87   98  0  0 100  0  0
 0  0      0 3123408  73724 732360    0    0     0     0   86   99  0  0 99  0  0
 0  0      0 3123480  73732 732356    0    0     0    44   86  108  0  0 96  3  0
 0  0      0 3123160  73732 732372    0    0     0     0   94  100  0  0 100  0  0
 0  0      0 3123232  73732 732376    0    0     0     0  103  112  0  0 100  0  0
 0  0      0 3123160  73732 732380    0    0     0     0   91  101  0  0 100  0  0
 0  0      0 3123356  73732 732300    0    0     0     0   79   91  0  1 99  0  0
 0  0      0 3123300  73740 732296    0    0     0    20   89  111  0  0 97  3  0
 0  0      0 3123480  73740 732308    0    0     0     0   91  114  0  0 100  0  0
 0  0      0 3123532  73740 732308    0    0     0     0   87   94  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123612  73740 732308    0    0     0     0   72   78  0  0 100  0  0
 0  0      0 3123556  73740 732308    0    0     0     0   78   83  0  0 99  0  0
 0  0      0 3123216  73748 732304    0    0     0    20   80  107  0  0 97  3  0
 0  0      0 3123140  73748 732328    0    0     0     0   91  105  0  0 100  0  0
 0  0      0 3123304  73748 732328    0    0     0     0   89  104  0  0 100  0  0
 0  0      0 3123296  73748 732328    0    0     0     0   90   96  0  0 99  0  0
 0  0      0 3123272  73748 732332    0    0     0     0   89  104  0  0 100  0  0
 0  0      0 3123272  73756 732340    0    0     0    20   89  115  0  0 97  3  0
 0  0      0 3123272  73756 732344    0    0     0     0   79   86  0  0 100  0  0
 0  0      0 3122992  73756 732348    0    0     0     0   78   90  0  0 99  0  0
 1  0      0 3123180  73756 732360    0    0     0     0   72   90  0  0 100  0  0
 0  0      0 3123296  73756 732360    0    0     0     0   75   83  0  0 99  0  0
 0  0      0 3123412  73760 732360    0    0     0    20   79  104  0  0 97  3  0
 0  0      0 3123544  73760 732372    0    0     0     0   80   93  0  0 100  0  0
 0  0      0 3123668  73760 732376    0    0     0     0   94  112  0  0 99  0  0
 0  0      0 3123668  73760 732380    0    0     0     0   87   95  0  0 100  0  0
 0  0      0 3123668  73760 732384    0    0     0     0   70   92  0  1 99  0  0
 0  0      0 3123428  73764 732388    0    0     0    20   86  108  0  0 97  3  0
 0  0      0 3123420  73764 732388    0    0     0     8   92  107  0  1 100  0  0
 0  0      0 3123584  73764 732388    0    0     0     0   91   95  0  0 100  0  0
 0  0      0 3123576  73764 732388    0    0     0     0   88   95  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123708  73764 732392    0    0     0     0   91   92  0  0 99  0  0
 0  0      0 3123576  73772 732384    0    0     0    36  103  123  0  0 97  3  0
 0  0      0 3123708  73772 732400    0    0     0    56   89  102  0  0 99  0  0
 0  0      0 3123584  73772 732348    0    0     0     0   87   99  0  0 100  0  0
 0  0      0 3123708  73772 732348    0    0     0     0   94   97  0  0 99  0  0
 0  0      0 3123576  73772 732348    0    0     0     0  104  110  0  0 100  0  0
 0  0      0 3123584  73780 732352    0    0     0    44   92  111  0  0 97  3  0
 0  0      0 3123452  73780 732352    0    0     0     0   86   99  0  0 100  0  0
 0  0      0 3123460  73780 732352    0    0     0     0   87   99  0  0 99  0  0
 0  0      0 3123452  73780 732352    0    0     0     0  105  114  0  0 99  0  0
 0  0      0 3123460  73780 732356    0    0     0     0   79   92  0  0 99  0  0
 0  0      0 3123608  73788 732348    0    0     0    20   93  114  0  0 97  3  0
 0  0      0 3123740  73788 732356    0    0     0     0   79   93  0  0 99  0  0
 0  0      0 3123608  73788 732356    0    0     0     0  104  118  0  0 100  0  0
 0  0      0 3123740  73788 732256    0    0     0     0   91   97  0  0 100  0  0
 0  0      0 3123856  73788 732256    0    0     0     0   92   97  0  0 100  0  0
 0  0      0 3124112  73796 732260    0    0     0    20   93  107  0  0 97  3  0
 0  0      0 3123980  73796 732260    0    0     0     0   98  109  0  0 99  0  0
 0  0      0 3123864  73796 732260    0    0     0     0   83   87  0  0 99  0  0
 0  0      0 3123732  73796 732264    0    0     0     0   92  102  0  0 99  0  0
 0  0      0 3123988  73796 732272    0    0     0     0   86   98  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123608  73804 732264    0    0     0    20   98  125  0  0 97  3  0
 0  0      0 3123492  73804 732276    0    0     0     0   88   99  0  0 100  0  0
 0  0      0 3123608  73804 732280    0    0     0     0   88  105  0  1 99  0  0
 0  0      0 3123492  73804 732284    0    0     0     0   84   92  0  0 99  0  0
 0  0      0 3123640  73804 732288    0    0     0     0   99  110  0  0 100  0  0
 0  0      0 3123888  73812 732292    0    0     0    20   73  107  0  1 97  3  0
 0  0      0 3123632  73812 732308    0    0     0     0   91   97  0  0 99  0  0
 0  0      0 3123508  73812 732308    0    0     0     0   90   96  0  0 100  0  0
 0  0      0 3123508  73812 732308    0    0     0     0   90  100  0  1 99  0  0
 0  0      0 3123384  73812 732316    0    0     0     0   76   89  0  0 100  0  0
 0  0      0 3123508  73820 732312    0    0     0    20   84  105  0  0 97  2  0
 0  0      0 3123384  73820 732324    0    0     0     8   85   92  0  0 100  0  0
 0  0      0 3123260  73820 732328    0    0     0     0  100  112  0  0 100  0  0
 0  0      0 3123384  73820 732332    0    0     0     0   77   84  0  0 100  0  0
 0  0      0 3123492  73820 732340    0    0     0     0   79   86  0  0 100  0  0
 0  0      0 3123508  73828 732336    0    0     0    36   79  110  1  0 97  2  0
 0  0      0 3123120  73828 732344    0    0     0    48   98  106  0  0 100  0  0
 0  0      0 3123072  73828 732352    0    0     0     0   83   85  0  0 100  0  0
 0  0      0 3122996  73828 732352    0    0     0     0   73   77  0  0 100  0  0
 0  0      0 3122896  73828 732364    0    0     0     0   67   87  0  1 99  0  0
