procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 1370152  75152 845904    0    0     0    40 11258 26759 27 39 33  2  0
 3  0  20124 1366060  75152 845904    0    0     0    28 11559 28135 24 41 35  0  0
 2  0  20124 1361596  75152 845904    0    0     0     0 10553 28779 24 40 36  0  0
 2  0  20124 1357380  75152 845904    0    0     0     0 10876 28662 23 40 37  0  0
 1  0  20124 1353164  75152 845904    0    0     0     0 11192 27511 25 39 36  0  0
 3  0  20124 1348948  75152 845904    0    0     0    24 11292 28919 27 39 34  1  0
 3  0  20124 1344732  75152 845904    0    0     0     0 11481 28648 29 37 35  0  0
 3  0  20124 1340392  75152 845904    0    0     0     0 11341 27473 25 41 34  0  0
 3  0  20124 1336052  75152 845904    0    0     0     0 11804 29783 27 39 34  0  0
 3  0  20124 1331836  75152 845904    0    0     0     0 11559 28134 26 39 35  0  0
 2  0  20124 1327496  75156 845904    0    0     0    24 10996 27039 27 39 33  1  0
 3  0  20124 1323156  75156 845904    0    0     0     0 11543 29943 26 39 34  0  0
 3  0  20124 1318816  75156 845904    0    0     0     0 12060 30478 28 39 34  0  0
 3  0  20124 1314600  75156 845904    0    0     0     0 12241 31189 26 40 34  0  0
 2  0  20124 1310136  75156 845904    0    0     0     0 11379 27723 26 40 34  0  0
 3  0  20124 1292008  75160 849916    0    0     0    24 11621 27958 33 39 27  1  0
 4  0  20124 1258280  75160 864616    0    0     0     0 12383 29687 50 39 10  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 1226412  75160 880660    0    0     0     0 12412 28657 46 43 10  0  0
 3  1  20124 1197952  75168 895936    0    0     0 48816 12488 32994 47 40 11  2  0
 3  0  20124 1281204  75168 854120    0    0     0     0 12042 29911 26 39 24 11  0
 2  0  20124 1276864  75168 854120    0    0     0     0 11292 27292 24 41 35  0  0
 2  0  20124 1272656  75168 854124    0    0     0     0 11518 27586 27 39 34  0  0
 2  0  20124 1268564  75168 854128    0    0     0     0 12654 30587 26 40 35  0  0
 2  0  20124 1264224  75172 854128    0    0     0    76 11833 28947 24 42 34  1  0
 2  0  20124 1259884  75172 854128    0    0     0     0 11818 29713 26 39 35  0  0
 3  0  20124 1255544  75172 854128    0    0     0     0 10852 29993 27 39 35  0  0
 3  0  20124 1251328  75172 854128    0    0     0     0 11791 29479 26 40 34  0  0
 1  0  20124 1247360  75172 854128    0    0     0     0 10391 27336 27 34 38  0  0
 3  0  20124 1243928  75172 854120    0    0     0     0 8880 27290 21 34 44  0  0
 3  0  20124 1239588  75176 854120    0    0     0    24 10687 25317 24 42 34  1  0
 2  0  20124 1235372  75176 854120    0    0     0     0 11455 28619 27 39 34  0  0
 3  0  20124 1231032  75176 854120    0    0     0     0 12091 29315 28 37 35  0  0
 3  0  20124 1226816  75176 854120    0    0     0    16 10933 28232 28 37 35  0  0
 3  0  20124 1222476  75176 854120    0    0     0     0 11899 29268 26 40 34  0  0
 3  0  20124 1218260  75180 854116    0    0     0    48 10663 26380 28 38 33  2  0
 2  0  20124 1214416  75180 854120    0    0     0     0 9340 27160 24 36 40  0  0
 2  0  20124 1210200  75180 854120    0    0     0     0 12182 31300 26 39 35  0  0
 2  0  20124 1205984  75180 854120    0    0     0    84 12649 33676 29 37 34  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  20124 1201892  75180 854120    0    0     0     0 11463 26966 25 40 35  0  0
 3  0  20124 1197676  75184 854120    0    0     0    48 11485 27988 27 38 32  2  0
 3  0  20124 1193584  75184 854120    0    0     0     0 11952 29553 26 39 35  0  0
 3  0  20124 1189368  75184 854120    0    0     0     0 11741 28736 26 40 35  0  0
 2  0  20124 1185276  75184 854120    0    0     0     0 12041 29941 26 39 35  0  0
 3  0  20124 1181060  75184 854120    0    0     0     0 11619 29528 24 42 34  0  0
 3  0  20124 1176720  75184 854124    0    0     0    24 12260 29766 25 40 34  1  0
 2  0  20124 1172504  75184 854124    0    0     0     0 12197 29721 25 40 34  0  0
 2  0  20124 1168412  75184 854124    0    0     0     0 11445 28223 24 41 35  0  0
 3  0  20124 1164444  75184 854124    0    0     0     4 10176 27832 25 36 39  0  0
 3  0  20124 1160352  75184 854124    0    0     0     0 11167 27150 26 39 35  0  0
 3  0  20124 1156012  75188 854124    0    0     0    24 11544 31877 28 37 33  1  0
 3  0  20124 1151920  75188 854124    0    0     0     0 11082 27811 26 40 34  0  0
 1  0  20124 1147828  75188 854124    0    0     0     0 11475 29497 24 40 36  0  0
 1  0  20124 1143480  75188 854132    0    0     0    32 10943 27170 26 40 35  0  0
 1  0  20124 1139636  75188 854132    0    0     0     0 10945 27172 25 40 35  0  0
 1  0  20124 1135420  75188 854132    0    0     0    40 11066 28305 26 40 35  0  0
 3  0  20124 1131700  75188 854132    0    0     0     0 8925 26898 20 36 44  0  0
 2  0  20124 1127732  75188 854132    0    0     0     0 10490 26665 25 38 37  0  0
 1  0  20124 1123640  75188 854132    0    0     0     0 11875 30104 24 41 35  0  0
 3  0  20124 1119424  75188 854132    0    0     0     0 11451 29764 26 40 34  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 1115084  75188 854132    0    0     0    24 11686 31300 28 38 34  0  0
 3  0  20124 1110992  75188 854136    0    0     0     0 11415 27496 27 38 35  0  0
 3  0  20124 1106776  75188 854136    0    0     0     0 12111 29044 26 40 34  0  0
 3  0  20124 1102924  75188 854144    0    0     0     0 11861 29130 26 39 35  0  0
 2  0  20124 1098832  75188 854144    0    0     0     0 10852 28152 26 40 35  0  0
 3  0  20124 1094740  75188 854144    0    0     0     0 11445 28648 26 39 35  0  0
 3  0  20124 1090400  75188 854144    0    0     0    24 12263 31046 25 40 34  0  0
 3  0  20124 1086276  75188 854184    0    0     0     0 11467 28699 28 38 34  0  0
 3  0  20124 1082184  75188 854184    0    0     0     0 11733 28683 26 39 35  0  0
 3  0  20124 1078092  75188 854184    0    0     0     0 12421 31046 25 41 34  0  0
 3  0  20124 1073752  75188 854184    0    0     0     0 11968 31217 29 37 34  0  0
 3  0  20124 1069692  75188 854188    0    0     0    24 12004 30120 26 40 34  0  0
 2  0  20124 1065724  75188 854188    0    0     0     0 12096 30704 24 41 34  0  0
 3  0  20124 1061508  75188 854188    0    0     0     0 11388 27579 25 40 35  0  0
 3  0  20124 1057540  75188 854188    0    0     0     0 11851 31368 27 39 34  0  0
 3  0  20124 1053324  75188 854188    0    0     0     0 11405 28612 24 41 35  0  0
 3  0  20124 1049232  75188 854188    0    0     0    24 11388 29911 24 40 36  0  0
 3  0  20124 1045884  75188 854188    0    0     0     0 8233 25931 22 33 45  0  0
 3  0  20124 1041792  75188 854188    0    0     0     0 11650 27661 26 39 35  0  0
 3  0  20124 1037384  75188 854188    0    0     0     0 11860 29830 24 41 35  0  0
 3  1  20124 1019380  75192 857524    0    0     0    48 11276 26936 29 41 30  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  20124 984504  75192 872096    0    0     0     0 12642 29140 47 43 10  0  0
 4  0  20124 952604  75192 887948    0    0     0     0 12357 29844 50 40 10  0  0
 4  0  20124 921464  75192 904244    0    0     0 35940 12668 30113 47 42 10  0  0
 2  1  20124 900492  75196 911884    0    0     0 20412 11689 27479 35 41 21  3  0
 3  0  20124 1005048  75196 861988    0    0     0     0 11895 28191 26 41 33  1  0
 3  0  20124 1000956  75196 861988    0    0     0     0 12498 30474 26 39 35  0  0
 3  0  20124 996740  75196 861988    0    0     0     0 11725 29078 27 39 35  0  0
 3  0  20124 992772  75196 861988    0    0     0     0 11312 27655 25 40 35  0  0
 3  0  20124 988556  75200 861988    0    0     0    80 11098 27241 24 41 35  0  0
 2  0  20124 984464  75200 861988    0    0     0     0 12079 31380 26 41 34  0  0
 3  0  20124 980372  75200 861988    0    0     0     0 11153 26768 25 40 35  0  0
 3  0  20124 976156  75200 861988    0    0     0     0 11284 27359 26 40 34  0  0
 3  0  20124 972312  75200 861988    0    0     0     0 11414 27932 24 41 35  0  0
 2  1  20124 968344  75208 861988    0    0     0    24 12271 29964 26 39 34  0  0
 3  0  20124 964128  75208 861988    0    0     0     0 12130 31412 28 37 35  0  0
 3  0  20124 960036  75208 861988    0    0     0     0 11317 29299 25 41 34  0  0
 2  0  20124 956316  75208 861988    0    0     0     0 11576 30816 28 38 34  0  0
 3  0  20124 952224  75208 861992    0    0     0     0 11234 27416 26 40 35  0  0
 2  1  20124 948132  75208 861992    0    0     0    24 11114 27095 25 39 35  1  0
 2  0  20124 944320  75208 861960    0    0     0     0 10764 29727 23 37 39  0  0
 3  0  20124 940228  75208 861960    0    0     0     0 11194 27876 26 39 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 936012  75208 861960    0    0     0     0 11886 29298 27 39 35  0  0
 3  0  20124 932168  75208 861960    0    0     0     0 11678 27810 23 42 35  0  0
 3  0  20124 927952  75216 861964    0    0     0    24 12047 31038 27 38 34  0  0
 2  0  20124 924108  75216 861964    0    0     0     0 11473 28936 27 38 35  0  0
 2  0  20124 919892  75216 861964    0    0     0     0 11773 28834 26 39 35  0  0
 3  0  20124 916048  75216 861964    0    0     0     0 11480 28117 27 39 34  0  0
 3  0  20124 912452  75216 861964    0    0     0     0 11557 28550 26 39 35  0  0
 3  0  20124 908484  75216 861964    0    0     0    24 11948 30523 24 42 34  0  0
 3  0  20124 904392  75216 861964    0    0     0     0 11389 28255 26 39 34  0  0
 3  0  20124 900796  75216 861964    0    0     0     0 9465 27238 23 35 42  0  0
 2  0  20124 896580  75216 861972    0    0     0     0 11676 29162 24 42 35  0  0
 3  0  20124 892644  75216 861972    0    0     0    92 11291 27663 26 39 35  0  0
 3  0  20124 888428  75216 861972    0    0     0     0 11586 28112 25 39 35  0  0
 3  0  20124 884708  75224 861972    0    0     0    68 11577 29342 27 38 32  3  0
 3  0  20124 880492  75224 861972    0    0     0     0 11606 29189 28 38 34  0  0
 2  0  20124 876524  75224 861972    0    0     0     0 11578 28347 26 40 34  0  0
 3  0  20124 872556  75224 861972    0    0     0    44 11570 29069 26 39 35  0  0
 3  0  20124 868712  75224 861972    0    0     0     0 11064 27081 25 40 35  0  0
 3  0  20124 864744  75224 861972    0    0     0    24 11634 28341 23 42 34  1  0
 2  0  20124 860652  75224 861972    0    0     0     0 11044 27684 25 40 34  0  0
 3  0  20124 856932  75224 861972    0    0     0     0 11924 29760 25 41 34  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 852840  75224 861972    0    0     0     0 11779 29137 25 40 35  0  0
 3  0  20124 848872  75224 861976    0    0     0    16 11261 28207 28 38 34  0  0
 3  0  20124 844780  75228 861976    0    0     0    24 12033 30500 25 40 33  2  0
 2  0  20124 840936  75228 861976    0    0     0     0 11567 28859 26 38 36  0  0
 2  0  20124 836968  75228 861976    0    0     0     0 11321 27966 26 39 36  0  0
 3  0  20124 833000  75228 861976    0    0     0     0 11763 28589 24 40 35  0  0
 2  0  20124 829280  75228 861976    0    0     0    20 11636 29119 26 39 35  0  0
 3  0  20124 825312  75232 861976    0    0     0    40 11885 30642 23 40 36  1  0
 3  0  20124 821592  75232 861976    0    0     0     0 11544 27527 24 41 35  0  0
 2  0  20124 817624  75232 861976    0    0     0     0 11613 27040 26 39 35  0  0
 3  0  20124 813656  75232 861976    0    0     0     0 11615 28026 25 40 35  0  0
 3  0  20124 809564  75232 861976    0    0     0    28 11643 29916 28 37 34  0  0
 3  1  20124 805844  75232 861976    0    0     0    24 11427 27976 26 39 35  0  0
 3  0  20124 801876  75232 861976    0    0     0     0 11098 27107 25 40 35  0  0
 3  0  20124 797660  75232 861976    0    0     0     0 11456 27415 25 40 35  0  0
 2  0  20124 793568  75232 861976    0    0     0     0 11625 27847 25 40 35  0  0
 3  0  20124 789848  75232 861976    0    0     0     0 11766 30219 24 40 36  0  0
 2  0  20124 785756  75232 861976    0    0     0     0 11925 31062 25 41 34  0  0
 3  0  20124 781912  75236 861976    0    0     0    24 11434 29727 26 40 33  1  0
 3  0  20124 777820  75236 861976    0    0     0     0 11278 27438 27 38 35  0  0
 3  0  20124 773852  75236 861976    0    0     0     0 11479 27878 26 39 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 770008  75236 861976    0    0     0     0 11365 27592 27 38 35  0  0
 3  0  20124 752252  75236 865444    0    0     0     0 11886 27823 33 37 30  0  0
 4  0  20124 717036  75236 879496    0    0     0    48 12231 29109 53 36 12  0  0
 3  0  20124 683432  75236 895060    0    0     0     0 12520 29977 51 38 10  0  0
 4  0  20124 652648  75236 910156    0    0     0     0 11969 28592 48 39 13  0  0
 4  0  20124 621104  75236 926788    0    0     0     0 12297 28347 48 41 11  0  0
 2  0  20124 739288  75236 869640    0    0     0 63584 12442 29290 25 42 29  4  0
 2  0  20124 735196  75236 869640    0    0     0     0 11715 29356 24 41 34  0  0
 3  0  20124 731352  75236 869640    0    0     0     0 11347 27679 25 41 35  0  0
 3  0  20124 727508  75236 869640    0    0     0     0 11273 27054 25 40 35  0  0
 2  0  20124 723540  75236 869640    0    0     0     0 12144 30660 24 42 34  0  0
 3  0  20124 719728  75244 869640    0    0     0    84 11877 28270 25 40 34  0  0
 3  0  20124 716396  75244 869632    0    0     0     0 10870 26923 26 38 36  0  0
 3  0  20124 712552  75244 869640    0    0     0     0 11240 26816 25 40 35  0  0
 3  0  20124 708584  75244 869640    0    0     0     0 11555 28487 27 39 34  0  0
 2  0  20124 704616  75244 869640    0    0     0     0 11121 26411 25 41 35  0  0
 3  0  20124 700648  75244 869640    0    0     0    24 12029 31451 27 39 34  0  0
 3  0  20124 696804  75244 869640    0    0     0     0 11128 29101 25 40 35  0  0
 3  0  20124 692836  75244 869640    0    0     0     0 11676 28097 26 39 35  0  0
 3  0  20124 688992  75244 869640    0    0     0     0 11264 27931 25 40 35  0  0
 3  0  20124 685024  75244 869640    0    0     0     0 11477 27749 25 40 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 681304  75244 869640    0    0     0    44 11620 29548 27 38 33  2  0
 3  0  20124 677460  75244 869640    0    0     0     0 10889 27349 26 39 35  0  0
 3  0  20124 673616  75244 869640    0    0     0     0 12027 29207 22 43 35  0  0
 3  0  20124 669400  75244 869640    0    0     0     0 11472 27805 26 40 35  0  0
 3  0  20124 665556  75244 869640    0    0     0     0 10047 26693 24 38 38  0  0
 3  0  20124 661720  75248 869632    0    0     0   140 11296 29328 27 37 34  2  0
 3  0  20124 657876  75248 869632    0    0     0     0 12070 29704 24 41 35  0  0
 3  0  20124 654032  75248 869632    0    0     0     0 12186 29765 26 39 35  0  0
 3  0  20124 650312  75248 869632    0    0     0     0 11478 28631 27 36 36  0  0
 3  0  20124 646592  75248 869632    0    0     0     0 12357 29638 26 39 35  0  0
 3  0  20124 642996  75256 869632    0    0     0    24 12331 30141 26 39 34  1  0
 3  0  20124 639152  75256 869632    0    0     0     0 11385 27693 27 38 35  0  0
 3  0  20124 635184  75256 869636    0    0     0     0 12160 29178 26 39 35  0  0
 3  0  20124 631216  75256 869636    0    0     0     0 12230 29528 26 38 36  0  0
 3  0  20124 627496  75256 869636    0    0     0     0 12680 30561 24 41 35  0  0
 3  0  20124 623900  75256 869636    0    0     0    28 12392 31044 24 41 34  1  0
 3  0  20124 619932  75256 869636    0    0     0     0 12166 28326 26 39 35  0  0
 3  0  20124 616212  75256 869636    0    0     0     0 11473 26742 25 39 36  0  0
 1  0  20124 612988  75256 869636    0    0     0     0 10577 29267 24 36 41  0  0
 1  0  20124 609268  75256 869636    0    0     0     0 13840 34412 26 39 35  0  0
 1  0  20124 605424  75256 869636    0    0     0    24 12171 31386 24 42 34  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  20124 601704  75256 869636    0    0     0     0 11281 27703 24 40 36  0  0
 1  0  20124 597984  75256 869636    0    0     0     0 11561 27405 25 40 35  0  0
 2  0  20124 594264  75256 869636    0    0     0     0 12441 30290 24 41 35  0  0
 3  0  20124 590296  75256 869636    0    0     0     0 11711 29435 24 41 35  0  0
 2  0  20124 586576  75260 869636    0    0     0    24 12206 30289 25 40 34  1  0
 2  0  20124 582732  75260 869636    0    0     0     0 11848 29163 28 37 35  0  0
 3  0  20124 579012  75260 869636    0    0     0     0 11405 28773 24 38 38  0  0
 3  0  20124 575540  75260 869636    0    0     0     0 12137 28908 21 44 36  0  0
 2  0  20124 571564  75260 869644    0    0     0     0 12256 29054 24 41 35  0  0
 3  0  20124 567844  75268 869648    0    0     0    24 12665 31053 24 40 34  1  0
 2  0  20124 564124  75268 869648    0    0     0     0 12006 28761 29 36 35  0  0
 2  0  20124 560652  75268 869648    0    0     0     0 10772 30503 25 35 40  0  0
 3  0  20124 556964  75268 869648    0    0     0     0 12029 28889 24 40 36  0  0
 2  0  20124 553244  75268 869648    0    0     0     0 12203 30453 24 41 35  0  0
 2  0  20124 549772  75268 869648    0    0     0    44 9963 28069 22 38 40  0  0
 3  0  20124 546176  75268 869648    0    0     0     0 11881 28671 25 39 35  0  0
 2  0  20124 542456  75268 869648    0    0     0     0 12733 31984 24 41 35  0  0
 3  0  20124 538860  75268 869660    0    0     0     0 12039 30614 23 41 36  0  0
 2  0  20124 534892  75268 869660    0    0     0     0 12043 29382 24 41 35  0  0
 3  0  20124 531040  75268 869668    0    0     0    96 12069 29978 25 40 33  2  0
 3  0  20124 527444  75268 869668    0    0     0     0 12326 29772 24 41 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 523600  75268 869668    0    0     0     0 11956 29460 24 41 35  0  0
 3  0  20124 519880  75268 869668    0    0     0     0 11817 29050 29 36 34  0  0
 3  0  20124 516036  75268 869668    0    0     0     0 11725 28537 25 40 35  0  0
 3  0  20124 512192  75268 869668    0    0     0    24 11266 28302 26 40 35  0  0
 4  0  20124 494932  75268 872860    0    0     0     0 11809 29393 30 39 31  0  0
 4  0  20124 457980  75268 887044    0    0     0     0 12400 28541 48 41 11  0  0
 3  0  20124 423756  75268 902212    0    0     0     0 12225 28696 50 40 11  0  0
 4  0  20124 391144  75268 918204    0    0     0     0 13086 31240 49 41 10  0  0
 4  0  20124 359416  75268 934288    0    0     0 36972 12222 27878 48 42 11  0  0
 4  0  20124 471016  75272 877060    0    0     0 33760 12302 29501 36 42 10 12  0
 3  0  20124 480040  75272 876788    0    0     0     0 11936 30182 23 42 35  0  0
 3  0  20124 476320  75272 876788    0    0     0     0 12069 31116 26 39 34  0  0
 2  0  20124 472600  75272 876788    0    0     0     0 11606 27900 25 39 35  0  0
 3  0  20124 469004  75272 876788    0    0     0     0 11920 29023 27 38 34  0  0
 3  0  20124 465408  75272 876788    0    0     0    84 11977 28739 29 36 35  1  0
 3  0  20124 462068  75272 876788    0    0     0     0 12268 30470 25 40 35  0  0
 3  0  20124 458348  75272 876788    0    0     0     0 11746 30306 27 39 34  0  0
 3  0  20124 454504  75272 876788    0    0     0     0 11224 27903 23 42 35  0  0
 3  0  20124 450908  75272 876788    0    0     0     0 12136 28895 29 36 35  0  0
 2  0  20124 447064  75272 876788    0    0     0     0 11906 28907 28 37 35  0  0
 2  0  20124 443592  75276 876788    0    0     0    24 12107 30801 26 38 34  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 439624  75276 876788    0    0     0     0 11263 27741 25 39 35  0  0
 3  0  20124 435904  75276 876792    0    0     0     0 11878 29171 24 41 35  0  0
 3  0  20124 432308  75276 876792    0    0     0     0 12445 33476 25 40 34  0  0
 3  0  20124 428588  75276 876792    0    0     0     0 12462 31652 24 41 35  0  0
 3  0  20124 424868  75280 876792    0    0     0    24 11574 28644 27 38 34  1  0
 3  0  20124 421148  75280 876792    0    0     0     0 11809 30257 24 41 35  0  0
 3  0  20124 417552  75280 876792    0    0     0     0 12168 30890 26 39 35  0  0
 3  0  20124 414080  75280 876792    0    0     0     0 11933 28594 26 39 35  0  0
 3  0  20124 410236  75280 876792    0    0     0     0 11658 28395 28 38 34  0  0
 3  0  20124 406640  75280 876792    0    0     0    24 12038 29725 26 39 34  1  0
 3  0  20124 403168  75280 876792    0    0     0     0 13019 34584 25 41 34  0  0
 3  0  20124 399232  75280 876792    0    0     0     0 11123 26457 26 38 36  0  0
 3  0  20124 395760  75280 876792    0    0     0     0 11815 28837 27 38 35  0  0
 3  0  20124 391916  75280 876796    0    0     0     0 11625 27660 25 40 35  0  0
 3  0  20124 388164  75280 876828    0    0     0    24 11341 27598 26 39 36  0  0
 3  0  20124 384568  75280 876828    0    0     0     0 11845 30047 24 42 34  0  0
 2  0  20124 381096  75280 876828    0    0     0     0 9895 27400 23 38 39  0  0
 3  0  20124 377376  75280 876828    0    0     0     8 12209 30178 26 39 35  0  0
 3  0  20124 373780  75280 876828    0    0     0     0 11984 31126 23 42 34  0  0
 1  0  20124 370276  75280 876828    0    0     0    24 12519 30521 27 38 35  0  0
 3  0  20124 366920  75280 876876    0    0     0     0 10317 27793 22 37 41  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20124 363324  75280 876876    0    0     0     0 12473 32096 27 39 35  0  0
 2  0  20124 359728  75280 876876    0    0     0    96 11834 29404 27 38 35  0  0
 2  0  20124 356132  75280 876876    0    0     0     0 12324 30854 26 40 35  0  0
 2  0  20124 352412  75284 876876    0    0     0    52 11942 30335 24 41 35  0  0
 2  0  20124 348692  75284 876876    0    0     0     0 12165 30258 21 43 35  0  0
 2  0  20124 345096  75284 876876    0    0     0     0 12006 29545 27 37 35  0  0
 2  0  20124 341500  75284 876880    0    0     0     0 12029 28595 26 39 35  0  0
 3  0  20112 341264  75284 876828   28    0    44     0 12222 28053 26 39 36  0  0
 3  0  20112 337668  75284 876828    0    0     0    40 12333 31817 26 39 35  0  0
 2  0  20112 334072  75284 876828    0    0     0     0 12023 28868 23 41 35  0  0
 3  0  20112 330600  75284 876828    0    0     0     0 12945 31857 25 39 35  0  0
 3  0  20112 327004  75284 876828    0    0     0     0 12226 29234 27 37 36  0  0
 3  0  20112 323284  75284 876828    0    0     0     0 12154 29338 24 40 36  0  0
 3  0  20112 319688  75284 876828    0    0     0    24 12747 32137 25 40 35  0  0
 2  0  20112 315968  75284 876828    0    0     0     0 11446 27974 23 42 35  0  0
 3  0  20112 312496  75284 876828    0    0     0     0 12577 30730 26 40 35  0  0
 3  0  20112 308900  75284 876828    0    0     0     0 13115 32709 27 38 35  0  0
 2  0  20112 305304  75284 876828    0    0     0     0 12677 31399 28 37 35  0  0
 3  0  20112 301584  75284 876828    0    0     0    24 11619 28150 26 39 35  0  0
 3  0  20112 298236  75284 876828    0    0     0     0 11827 29056 26 38 36  0  0
 4  0  20104 293248  75284 876856    4    0     4     0 12521 30069 27 38 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  20104 287400  75284 876964    0    0     0     0 11681 27463 29 41 30  0  0
 2  0  20104 283804  75284 876964    0    0     0     0 11990 29055 27 37 36  0  0
 2  0  20104 280680  75288 876988    0    0     0    44 12317 28893 27 37 36  0  0
 3  0  20104 278124  75288 876940    0    0     0     0 7377 26378 21 29 50  0  0
 3  0  20104 274528  75288 876940    0    0     0     0 12252 31065 25 39 35  0  0
 3  0  20104 271056  75288 876940    0    0     0    16 12576 31603 24 41 35  0  0
 3  0  20104 267956  75288 876940    0    0     0     0 9869 28718 24 33 42  0  0
 4  0  20104 247224  75292 881320    0    0     0    48 11908 29165 34 38 28  0  0
 3  0  20104 212008  75292 895244    0    0     0     0 11859 29331 48 37 15  0  0
 4  0  20104 177444  75292 910176    0    0     0     0 12119 28594 51 38 11  0  0
 4  0  20104 144056  75292 925996    0    0     0 35696 11940 27283 50 39 11  0  0
 3  0  20104 112064  75292 941612    0    0     0     0 12189 29293 48 41 11  0  0
 3  1  20104 114140  74532 923284    0    0     0 41796 11790 27467 47 40 10  3  0
 3  0  20104 258864  74532 861832    0    0     0     0 11955 28306 23 44 31  2  0
 2  0  20104 255276  74532 861832    0    0     0     0 11554 27761 25 40 35  0  0
 2  0  20104 251680  74532 861832    0    0     0     0 11770 28135 23 42 35  0  0
 2  0  20104 248084  74532 861836    0    0     0     0 11555 27637 24 41 35  0  0
 2  0  20104 244612  74536 861832    0    0     0    88 12439 29681 26 38 35  0  0
 3  0  20104 240892  74536 861836    0    0     0     0 12005 28990 28 37 35  0  0
 2  0  20104 237296  74536 861836    0    0     0     0 11886 29717 25 39 35  0  0
 3  0  20104 233700  74536 861836    0    0     0     0 12574 30350 26 38 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  20104 230104  74536 861836    0    0     0     0 11584 28840 27 38 35  0  0
 1  0  20104 227376  74536 861836    0    0     0     0 11633 28929 24 39 37  0  0
 1  0  20104 224028  74540 861840    0    0     0    24 11845 29382 24 41 35  0  0
 1  0  20104 220308  74540 861844    0    0     0     0 11888 28473 24 40 36  0  0
 1  0  20104 216960  74540 861844    0    0     0     0 11633 27867 26 39 35  0  0
 1  0  20104 213240  74540 861844    0    0     0     0 11965 28862 25 40 35  0  0
 1  0  20104 209768  74540 861844    0    0     0     0 11407 28217 25 40 35  0  0
 1  0  20104 206420  74544 861844    0    0     0    24 11836 28757 26 39 35  0  0
 3  0  20104 203072  74544 861844    0    0     0     0 10957 27327 26 37 38  0  0
 3  0  20104 199972  74544 861844    0    0     0     0 11342 28886 26 38 36  0  0
 2  0  20104 190920  74544 861844    0    0     0     0 12246 28104 24 36 39  0  0
 3  0  20104 179752  74544 861852    0    0     0     0 12516 30261 25 37 38  0  0
