procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3301548  34016 645848    0    0     0     0   73   84  0  0 97  3  0
 0  0    364 3301728  34016 645848    0    0     0     0   61   72  0  0 99  0  0
 0  0    364 3301556  34016 645852    0    0     0     0   68   77  0  0 100  0  0
 0  0    364 3301548  34016 645856    0    0     0     0   62   69  0  0 99  0  0
 0  0    364 3301672  34016 645860    0    0     0     0   69   81  0  0 100  0  0
 0  0    364 3301604  34024 645860    0    0     0    20   74   86  0  1 97  2  0
 0  0    364 3301524  34024 645868    0    0     0     0   61   73  0  0 100  0  0
 0  0    364 3301928  34024 645868    0    0     0     0   61   70  0  1 100  0  0
 0  0    364 3301996  34024 645876    0    0     0     0   72   86  0  0 100  0  0
 0  0    364 3302052  34024 645876    0    0     0     0   54   63  0  0 100  0  0
 1  0    364 3301772  34032 645884    0    0     0    28   59   76  0  0 97  2  0
 0  0    364 3301852  34032 645884    0    0     0     0   39   42  0  0 100  0  0
 0  0    364 3301728  34032 645888    0    0     0     0   63   72  0  0 100  0  0
 0  0    364 3301852  34032 645892    0    0     0     0   66   76  0  0 100  0  0
 0  0    364 3301728  34032 645896    0    0     0     0   59   66  0  0 100  0  0
 0  0    364 3302132  34040 645836    0    0     0    12   77   96  0  0 98  2  0
 0  0    364 3302008  34040 645836    0    0     0     0   54   65  1  0 99  0  0
 0  0    364 3302008  34040 645836    0    0     0     0   63   78  0  0 100  0  0
 0  0    364 3302008  34040 645836    0    0     0     0   63   69  0  0 100  0  0
 0  0    364 3302076  34040 645836    0    0     0     0   62   69  1  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3302132  34048 645840    0    0     0    12   92  103  0  0 97  2  0
 0  0    364 3301952  34048 645844    0    0     0     0   68   75  0  1 100  0  0
 0  0    364 3302132  34048 645848    0    0     0     0   57   63  0  0 100  0  0
 0  0    364 3301844  34048 645852    0    0     0     0   58   64  0  0 100  0  0
 0  0    364 3301860  34048 645856    0    0     0     0   62   70  1  0 100  0  0
 0  0    364 3302032  34056 645844    0    0     0    12   75   88  0  0 97  2  0
 0  0    364 3302064  34056 645844    0    0     0     0   61   72  1  0 100  0  0
 0  0    364 3301944  34056 645844    0    0     0     0   66   75  0  0 100  0  0
 0  0    364 3301972  34056 645844    0    0     0     0   74   84  0  0 99  0  0
 0  0    364 3301768  34056 645844    0    0     0     0   67   77  0  0 100  0  0
 0  0    364 3301848  34064 645844    0    0     0    12   74   83  0  0 97  2  0
 0  0    364 3301676  34064 645848    0    0     0     0   66   73  0  1 100  0  0
 0  0    364 3301972  34064 645852    0    0     0     0   66   81  0  0 100  0  0
 0  0    364 3301644  34064 645856    0    0     0     0   68   76  0  1 100  0  0
 0  0    364 3301848  34064 645860    0    0     0     0   60   68  0  0 100  0  0
 0  0    364 3301792  34072 645864    0    0     0    12   78   94  0  0 97  2  0
 0  0    364 3301848  34072 645868    0    0     0     0   66   77  0  0 100  0  0
 1  0    364 3299164  34072 645872    0    0     0     0  215   95 14  0 86  0  0
 1  0    364 3293276  34072 645880    0    0     0     0  309   83 25  0 75  0  0
 1  0    364 3286704  34072 645888    0    0     0     0  301   80 25  0 75  0  0
 1  0    364 3280752  34080 645888    0    0     0    20  312   95 25  1 72  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 3274584  34080 645892    0    0     0     0  304   78 25  0 75  0  0
 1  0    364 3268508  34080 645892    0    0     0     0  297   77 25  0 75  0  0
 1  0    364 3262060  34080 645892    0    0     0     0  302   74 25  0 75  0  0
 1  0    364 3255984  34080 645892    0    0     0     0  298   71 25  0 75  0  0
 1  0    364 3249908  34088 645892    0    0     0    28  316  100 25  0 72  3  0
 1  0    364 3243708  34088 645892    0    0     0     0  299   67 25  0 75  0  0
 1  0    364 3237508  34088 645892    0    0     0     0  302   68 25  0 75  0  0
 1  0    364 3231556  34088 645888    0    0     0     0  308   91 24  1 75  0  0
 1  0    364 3225356  34088 645888    0    0     0     0  309   72 25  0 75  0  0
 1  0    364 3219900  34096 645888    0    0     0    28  316   92 25  1 72  3  0
 1  0    364 3213892  34096 645896    0    0     0     0  325   83 25  0 75  0  0
 1  0    364 3207956  34096 645896    0    0     0     0  311   77 25  0 75  0  0
 1  0    364 3201468  34096 645896    0    0     0     0  305   71 25  1 75  0  0
 1  0    364 3195588  34096 645896    0    0     0     0  314   74 25  0 75  0  0
 1  0    364 3189332  34104 645896    0    0     0    12  342   94 25  1 72  2  0
 1  0    364 3183344  34104 645896    0    0     0     4  323   81 25  0 75  0  0
 1  0    364 3177088  34104 645896    0    0     0     0  326   83 25  0 75  0  0
 1  0    364 3170944  34104 645900    0    0     0     0  328   79 25  0 75  0  0
 1  0    364 3164936  34104 645900    0    0     0     0  309   69 25  0 75  0  0
 1  0    364 3159280  34112 645900    0    0     0    12  331  105 25  0 72  2  0
 1  0    364 3153032  34112 645900    0    0     0     0  316   73 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 3146880  34112 645900    0    0     0     4  320   81 25  0 75  0  0
 1  0    364 3140756  34112 645860    0    0     0     0  307   79 25  1 75  0  0
 1  0    364 3134736  34112 645860    0    0     0     0  320   84 25  1 75  0  0
 1  0    364 3128604  34120 645860    0    0     0    12  319   82 25  1 72  3  0
 1  0    364 3122460  34120 645860    0    0     0     0  324   81 25  1 75  0  0
 1  0    364 3116328  34120 645860    0    0     0     0  311   72 25  1 75  0  0
 1  0    364 3110440  34120 645860    0    0     0     4  331   92 25  0 75  0  0
 1  0    364 3104292  34120 645860    0    0     0     0  317   77 25  1 75  0  0
 1  0    364 3098420  34128 645860    0    0     0    12  327   88 25  0 73  2  0
 1  0    364 3092272  34128 645860    0    0     0     0  319   64 25  0 75  0  0
 1  0    364 3086144  34128 645860    0    0     0     0  319   89 25  0 75  0  0
 1  0    364 3079880  34128 645860    0    0     0     0  311   71 25  0 75  0  0
 1  0    364 3074116  34128 645864    0    0     0     4  312   72 25  1 75  0  0
 1  0    364 3067752  34136 645872    0    0     0    12  323   91 25  0 72  3  0
 1  0    364 3061716  34136 645880    0    0     0     0  316   84 25  0 75  0  0
 1  0    364 3055336  34136 645880    0    0     0     0  308   63 25  0 75  0  0
 1  0    364 3049076  34136 645884    0    0     0     0  321   86 25  0 75  0  0
 1  0    364 3043116  34136 645892    0    0     0     0  309   69 25  0 75  0  0
 1  0    364 3036924  34144 645892    0    0     0    16  325  103 25  0 72  3  0
 1  0    364 3030716  34144 645900    0    0     0     0  310   73 25  0 75  0  0
 1  0    364 3024392  34144 645904    0    0     0     0  310   71 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 3018348  34144 645856    0    0     0     0  312   66 25  0 75  0  0
 1  0    364 3012396  34144 645860    0    0     0     0  314   81 25  0 75  0  0
 1  0    364 3006056  34152 645852    0    0     0    12  320   85 25  0 73  2  0
 1  0    364 2999840  34152 645852    0    0     0     8  317   75 25  0 75  0  0
 1  0    364 2993864  34152 645852    0    0     0     0  312   77 25  0 75  0  0
 1  0    364 2987548  34152 645852    0    0     0     0  331   93 25  0 75  0  0
 1  0    364 2981588  34152 645852    0    0     0     0  306   68 25  1 75  0  0
 1  0    364 2975296  34160 645852    0    0     0    28  322   93 25  0 72  3  0
 1  0    364 2969064  34160 645860    0    0     0     0  308   72 25  0 75  0  0
 1  0    364 2963176  34160 645860    0    0     0    16  325   80 25  0 75  0  0
 1  0    364 2957160  34160 645868    0    0     0     0  323   91 25  0 75  0  0
 1  0    364 2950976  34160 645868    0    0     0     0  316   72 25  0 75  0  0
 1  0    364 2944760  34168 645876    0    0     0    12  322   85 25  0 73  2  0
 1  0    364 2938684  34168 645876    0    0     0     0  328   88 25  1 75  0  0
 1  0    364 2932640  34168 645884    0    0     0     0  318   72 25  0 75  0  0
 1  0    364 2926688  34168 645884    0    0     0     0  324   85 25  1 75  0  0
 1  0    364 2920868  34168 645888    0    0     0     0  320   78 25  0 75  0  0
 1  0    364 2914588  34172 645892    0    0     0    12  324   92 25  0 72  3  0
 1  0    364 2908460  34172 645900    0    0     0     0  305   73 25  0 75  0  0
 1  0    364 2902556  34172 645900    0    0     0     0  318   81 25  0 75  0  0
 1  0    364 2896504  34172 645900    0    0     0     0  299   59 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1    364 2890412  34180 645892    0    0     0    12  302   79 25  0 75  0  0
 1  0    364 2884280  34180 645904    0    0     0     0  314   90 25  0 72  3  0
 1  0    364 2878352  34180 645904    0    0     0     0  294   62 25  0 75  0  0
 1  0    364 2872004  34180 645908    0    0     0     0  297   65 25  1 75  0  0
 1  0    364 2865860  34180 645908    0    0     0     0  320   94 25  0 75  0  0
 2  0    364 2859256  34180 645908    0    0     0     0  302   67 25  1 75  0  0
 1  0    364 2853112  34188 645908    0    0     0    12  308   53 25  0 72  3  0
 1  0    364 2847076  34188 645908    0    0     0     0  324   86 25  0 75  0  0
 1  0    364 2840744  34188 645912    0    0     0     0  319   82 25  0 75  0  0
 1  0    364 2834800  34188 645852    0    0     0     0  316   77 25  0 75  0  0
 1  0    364 2828716  34188 645856    0    0     0     0  311   80 25  0 75  0  0
 1  0    364 2822640  34196 645856    0    0     0    12  319   82 25  0 72  3  0
 1  0    364 2816688  34196 645856    0    0     0     0  317   86 25  0 75  0  0
 1  0    364 2810192  34196 645856    0    0     0     0  322   86 25  1 75  0  0
 1  0    364 2803976  34196 645764    0    0     0     0  318   87 25  0 75  0  0
 1  0    364 2798080  34196 645764    0    0     0     0  326   77 25  0 75  0  0
 1  0    364 2791668  34204 645764    0    0     0    12  331   98 25  0 72  2  0
 1  0    364 2785812  34204 645764    0    0     0     0  324   81 25  0 75  0  0
 1  0    364 2779564  34204 645768    0    0     0     0  311   69 25  0 75  0  0
 1  0    364 2773288  34204 645768    0    0     0     4  324   84 25  0 75  0  0
 1  0    364 2767096  34204 645768    0    0     0     0  321   76 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 2761072  34212 645780    0    0     0    12  327   92 25  0 72  3  0
 1  0    364 2754968  34212 645788    0    0     0     0  308   77 25  0 75  0  0
 1  0    364 2749084  34212 645792    0    0     0     0  307   74 25  0 75  0  0
 1  0    364 2742816  34212 645796    0    0     0     0  317   87 25  0 75  0  0
 1  0    364 2736684  34212 645804    0    0     0     0  316   86 25  1 75  0  0
 1  0    364 2730664  34220 645808    0    0     0    12  314   80 25  0 73  2  0
 1  0    364 2724292  34220 645812    0    0     0     0  308   70 25  0 75  0  0
 1  0    364 2718256  34220 645768    0    0     0     0  308   83 25  0 75  0  0
 1  0    364 2712552  34220 645768    0    0     0     0  304   69 25  0 75  0  0
 1  0    364 2706072  34220 645768    0    0     0     0  301   67 25  0 75  0  0
 1  0    364 2700160  34228 645768    0    0     0    12  324   97 25  1 72  2  0
 1  0    364 2693284  34228 645772    0    0     0     0  307   77 25  0 75  0  0
 1  0    364 2687388  34228 645772    0    0     0     0  302   72 25  0 75  0  0
 1  0    364 2681660  34228 645772    0    0     0     0  314   77 25  0 75  0  0
 1  0    364 2675764  34228 645772    0    0     0     0  322   82 25  0 75  0  0
 1  0    364 2669640  34236 645772    0    0     0    12  340  105 25  0 73  2  0
 1  0    364 2663860  34236 645772    0    0     0     0  325   87 25  0 75  0  0
 1  0    364 2657604  34236 645772    0    0     0     0  307   73 25  0 75  0  0
 1  0    364 2651576  34236 645772    0    0     0     0  305   67 25  0 75  0  0
 1  0    364 2645328  34236 645772    0    0     0     0  322   93 25  0 75  0  0
 1  0    364 2639184  34240 645772    0    0     0    12  318   88 25  0 72  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 2633160  34240 645776    0    0     0     0  324   78 25  0 75  0  0
 1  0    364 2627032  34240 645776    0    0     0     0  328   83 25  0 75  0  0
 1  0    364 2620668  34240 645776    0    0     0     0  322   89 25  0 75  0  0
 1  0    364 2614756  34240 645776    0    0     0     0  312   75 25  0 75  0  0
 1  0    364 2608236  34244 645776    0    0     0    12  334   96 25  0 72  2  0
 1  0    364 2602232  34244 645780    0    0     0     0  326   74 25  0 75  0  0
 1  0    364 2596240  34244 645784    0    0     0     0  316   81 25  0 75  0  0
 1  0    364 2589988  34244 645788    0    0     0     0  316   79 25  1 75  0  0
 1  0    364 2583732  34244 645788    0    0     0     8  314   78 25  0 75  0  0
 1  0    364 2577432  34252 645784    0    0     0    24  323   82 25  0 72  3  0
 1  0    364 2571488  34252 645792    0    0     0     0  325   97 25  1 75  0  0
 1  0    364 2565684  34252 645796    0    0     0     0  303   70 25  0 75  0  0
 1  0    364 2559188  34252 645796    0    0     0     0  326   85 25  0 75  0  0
 1  0    364 2553128  34252 645808    0    0     0     0  322   79 25  1 75  0  0
 1  0    364 2547060  34260 645808    0    0     0    12  329   96 25  0 74  1  0
 1  0    364 2541008  34260 645808    0    0     0     0  323   78 25  1 75  0  0
 1  0    364 2534760  34260 645816    0    0     0     0  322   83 25  0 75  0  0
 1  0    364 2529188  34260 645824    0    0     0     0  312   68 25  1 75  0  0
 1  0    364 2522972  34260 645824    0    0     0     0  321   83 25  0 75  0  0
 1  0    364 2517052  34268 645824    0    0     0    12  329   99 25  1 72  3  0
 1  0    364 2510792  34268 645832    0    0     0     0  315   75 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 2504312  34268 645840    0    0     0     0  313   70 25  0 75  0  0
 1  0    364 2498228  34268 645840    0    0     0     0  332   97 25  0 74  0  0
 1  0    364 2492308  34268 645840    0    0     0     0  317   74 25  1 75  0  0
 1  0    364 2486108  34276 645848    0    0     0    12  315   91 25  0 74  1  0
 1  0    364 2479908  34276 645852    0    0     0     0  317   81 25  0 74  0  0
 1  0    364 2473396  34276 645852    0    0     0     0  315   84 25  1 74  0  0
 1  0    364 2468164  34276 645852    0    0     0     0  302   68 25  0 75  0  0
 1  0    364 2462284  34276 645868    0    0     0     0  322   86 25  1 75  0  0
 1  0    364 2456348  34280 645872    0    0     0    12  324   89 25  0 74  1  0
 1  0    364 2449836  34280 645872    0    0     0     0  306   80 25  0 74  0  0
 1  0    364 2443636  34280 645872    0    0     0     0  319   77 25  0 75  0  0
 1  0    364 2437748  34280 645884    0    0     0     0  309   75 25  1 75  0  0
 1  0    364 2431580  34280 645884    0    0     0     0  316   78 25  0 74  0  0
 1  0    364 2425348  34284 645824    0    0     0    12  329  102 25  1 72  2  0
 1  0    364 1987420  34284 645824    0    0     0     0  334   92 20  6 75  0  0
 1  0    364 1589548  34284 645824    0    0     0     0  310   73 19  7 75  0  0
 1  0    364 1540832  34284 645824    0    0     0     0  323   75 25  1 75  0  0
 1  0    364 1443332  34284 645824    0    0     0     0  313   83 23  2 75  0  0
 1  0    364 1443228  34292 645824    0    0     0    20  327   91 25  0 72  3  0
 1  0    364 1273048  34292 645824    0    0     0     0  310   70 23  3 75  0  0
 1  0    364 1247096  34300 645816    0    0     0    40  411  224 25  1 72  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 1247116  34300 645824    0    0     0     0  338  103 25  0 75  0  0
 1  0    364 1246960  34300 645756    0    0     0     0  308   72 25  0 75  0  0
 1  0    364 1247008  34300 645756    0    0     0    16  309   70 25  0 75  0  0
 1  0    364 1123572  34300 645756    0    0     0     0  331   85 24  2 75  0  0
 0  0    364 3301668  34300 645748    0    0     0     0  255  148 12  6 82  0  0
 0  0    364 3301816  34308 645740    0    0     0    16   79   86  0  0 97  3  0
 0  0    364 3302032  34308 645748    0    0     0     0   59   69  0  1 100  0  0
 0  0    364 3301992  34308 645748    0    0     0     0   58   67  0  0 100  0  0
 1  0    364 3302208  34308 645748    0    0     0     0   48   67  0  0 100  0  0
 0  0    364 3302420  34308 645748    0    0     0     0   44   45  0  0 100  0  0
 0  0    364 3302040  34312 645748    0    0     0    12   73   99  0  0 97  2  0
 0  0    364 3302084  34312 645748    0    0     0     0   61   67  0  1 100  0  0
 0  0    364 3302164  34312 645748    0    0     0     0   71   91  0  0 100  0  0
 0  0    364 3301808  34312 645748    0    0     0     0   64   73  0  0 100  0  0
 0  0    364 3301876  34312 645748    0    0     0     0   64   66  1  0 100  0  0
 0  0    364 3302048  34320 645752    0    0     0    12   71   87  0  0 97  2  0
 0  0    364 3301916  34320 645756    0    0     0     0   65   79  0  0 100  0  0
 0  0    364 3301924  34320 645760    0    0     0     0   68   76  0  0 100  0  0
 0  0    364 3301948  34320 645764    0    0     0     0   57   69  0  0 100  0  0
 0  0    364 3301956  34320 645768    0    0     0     0   68   72  0  0 100  0  0
 0  0    364 3301948  34328 645728    0    0     0    12   82  104  0  0 97  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3301956  34328 645728    0    0     0     0   65   73  0  0 100  0  0
 0  0    364 3301948  34328 645728    0    0     0     0   61   73  0  0 99  0  0
 0  0    364 3301956  34328 645728    0    0     0     0   65   73  0  0 100  0  0
 0  0    364 3301948  34328 645728    0    0     0     0   61   77  0  0 100  0  0
 0  0    364 3301956  34336 645728    0    0     0    12   74   85  0  0 97  2  0
 0  0    364 3302072  34336 645728    0    0     0     0   59   67  0  0 100  0  0
 0  0    364 3302072  34336 645728    0    0     0     0   66   78  0  1 100  0  0
 0  0    364 3302196  34336 645728    0    0     0     0   68   81  0  0 100  0  0
 0  0    364 3302072  34336 645732    0    0     0     0   64   71  0  0 100  0  0
 0  0    364 3302116  34344 645732    0    0     0    12   70   88  0  0 97  2  0
 0  0    364 3302048  34344 645732    0    0     0     0   64   66  0  0 99  0  0
 0  0    364 3302056  34344 645744    0    0     0    12   69   81  0  0 100  0  0
 0  0    364 3302104  34344 645752    0    0     0     0   63   73  0  0 100  0  0
 0  0    364 3301956  34344 645752    0    0     0     0   56   63  0  0 100  0  0
 0  0    364 3301660  34352 645752    0    0     0    28   59   80  0  0 97  3  0
 0  0    364 3301584  34352 645764    0    0     0     0   66   81  0  1 100  0  0
 0  0    364 3301740  34352 645772    0    0     0    16   72   79  0  0 100  0  0
 0  0    364 3301740  34352 645772    0    0     0     0   61   69  0  0 100  0  0
 0  0    364 3301904  34352 645772    0    0     0     0   65   67  0  0 100  0  0
 0  0    364 3301864  34360 645772    0    0     0    12   80  103  0  0 96  3  0
 0  0    364 3302020  34360 645776    0    0     0     0   95  115  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3301748  34360 645776    0    0     0     0   63   81  0  0 100  0  0
 0  0    364 3301664  34360 645776    0    0     0     0   61   65  0  0 100  0  0
 0  0    364 3301648  34360 645784    0    0     0     0   71   87  0  0 100  0  0
 0  0    364 3301632  34368 645784    0    0     0    12   83  106  0  0 97  3  0
 1  0    364 3301516  34372 645788    0    0     0     0   94  130  0  0 99  0  0
 0  0    364 3301640  34376 645800    0    0     0    12   91  112  0  1 100  0  0
 0  0    364 3301788  34376 645840    0    0     0     0   93  137  1  0 99  0  0
 0  0    364 3301536  34376 645848    0    0     0     0   75   99  0  0 100  0  0
 0  0    364 3301552  34384 645848    0    0     0   100   85  103  0  0 97  2  0
 0  0    364 3301584  34384 645856    0    0     0     0   64   74  0  0 100  0  0
 0  0    364 3301676  34384 645856    0    0     0   104  100  149  0  0 99  0  0
 0  0    364 3301684  34404 645904    0    0     0    20  106  130  1  0 99  0  0
 0  0    364 3301468  34404 645904    0    0     0     0   79  105  0  1 100  0  0
 0  0    364 3301700  34412 645848    0    0     0   144   84  111  0  0 96  4  0
 0  0    364 3301592  34412 645848    0    0     0     0   70   81  0  0 100  0  0
 0  0    364 3301560  34412 645848    0    0     0     0   63   75  0  1 100  0  0
 0  0    364 3301592  34412 645848    0    0     0     0   64   75  0  0 100  0  0
 0  0    364 3301692  34412 645848    0    0     0     0   64   76  0  0 100  0  0
 0  0    364 3283472  34420 645848    0    0     0    12  181  231  2  1 95  2  0
 0  0    364 3283076  34420 645884    0    0     0     0   94  101  1  0 99  0  0
 0  0    364 3282884  34420 645888    0    0     0     0   80  103  0  1 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3282908  34420 645888    0    0     0     0   69   84  0  0 100  0  0
 0  0    364 3282908  34420 645892    0    0     0     0   79  101  0  0 99  0  0
 0  0    364 3283016  34424 645892    0    0     0    24   81   94  0  0 97  3  0
 0  0    364 3283064  34424 645892    0    0     0     0   62   72  0  0 100  0  0
 0  0    364 3282876  34424 645892    0    0     0     0   57   61  0  0 99  0  0
 0  0    364 3282908  34424 645892    0    0     0     0   65   82  0  0 100  0  0
 0  0    364 3282916  34424 645896    0    0     0     0   48   61  0  0 100  0  0
 1  0    364 3282940  34432 645900    0    0     0    12   56   71  0  0 97  2  0
 0  0    364 3283064  34432 645904    0    0     0     0   52   56  0  0 100  0  0
 0  0    364 3282684  34432 645916    0    0     0     0   70   96  0  0 100  0  0
 0  0    364 3282940  34432 645920    0    0     0     0   65   74  0  0 100  0  0
 0  0    364 3282808  34432 645924    0    0     0     0   69   80  0  0 100  0  0
 0  0    364 3265248  34440 645916    0    0     0    12  241  307  2  2 94  2  0
 0  0    364 3301600  34440 645904    0    0     0     4  141  153  1  1 99  0  0
 0  0    364 3301616  34440 645860    0    0     0     0   65   71  0  0 100  0  0
 0  0    364 3301484  34440 645864    0    0     0     0   68   78  0  0 100  0  0
 0  0    364 3301492  34440 645864    0    0     0     0   54   65  0  0 99  0  0
 0  0    364 3301608  34448 645864    0    0     0    48   80  103  0  0 97  3  0
 0  0    364 3301616  34448 645864    0    0     0     0   64   72  0  0 100  0  0
 0  0    364 3301608  34448 645864    0    0     0     0   65   75  0  0 100  0  0
 0  0    364 3301616  34448 645868    0    0     0     8   65   69  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1    364 3301608  34452 645868    0    0     0    28   71   93  0  1 100  0  0
 0  0    364 3301616  34452 645876    0    0     0     0   70   75  0  0 95  4  0
 0  0    364 3301608  34452 645880    0    0     0     0   61   71  0  0 99  0  0
 0  0    364 3301524  34452 645884    0    0     0     0   68   76  0  0 99  0  0
 0  0    364 3301468  34452 645888    0    0     0   148   68   81  0  0 100  0  0
 0  0    364 3301648  34452 645892    0    0     0     0   64   73  0  0 100  0  0
 0  0    364 3301468  34460 645892    0    0     0    44   74   92  0  0 96  4  0
 0  0    364 3301328  34460 645892    0    0     0     0   52   64  0  0 100  0  0
 0  0    364 3301544  34460 645904    0    0     0     0   66   81  0  0 100  0  0
 0  0    364 3301648  34460 645908    0    0     0     0   65   73  0  0 100  0  0
 0  0    364 3301608  34460 645908    0    0     0     0   54   61  0  1 100  0  0
 0  0    364 3301484  34468 645908    0    0     0    12   69   86  0  0 97  2  0
 0  0    364 3301516  34468 645920    0    0     0     0   64   77  0  0 100  0  0
 0  0    364 3301416  34468 645924    0    0     0     0   65   72  0  0 100  0  0
 0  0    364 3301368  34468 645924    0    0     0     0   53   65  0  0 100  0  0
 0  0    364 3301616  34468 645924    0    0     0     0   62   66  0  0 100  0  0
 0  0    364 3301376  34476 645932    0    0     0    12   79  102  0  0 97  2  0
 0  0    364 3301672  34476 645940    0    0     0     0   64   72  0  0 100  0  0
 0  0    364 3301376  34476 645940    0    0     0     0   57   66  0  1 100  0  0
 0  0    364 3301764  34476 645888    0    0     0     0   52   68  0  0 100  0  0
 0  0    364 3301648  34476 645896    0    0     0     0   64   75  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3301796  34480 645896    0    0     0    12   82   89  0  0 97  2  0
 0  0    364 3301656  34480 645896    0    0     0     0   57   65  0  0 100  0  0
 0  0    364 3301524  34480 645896    0    0     0     0   58   69  0  0 99  0  0
 0  0    364 3301432  34480 645896    0    0     0     4   65   80  0  1 100  0  0
 0  0    364 3301796  34480 645896    0    0     0     0   67   74  0  0 100  0  0
 0  0    364 3301632  34484 645896    0    0     0    12   70   86  0  0 97  3  0
 0  0    364 3301772  34484 645896    0    0     0     0   66   70  0  0 99  0  0
 0  0    364 3301632  34484 645900    0    0     0     0   67   79  0  0 100  0  0
 0  0    364 3301540  34484 645912    0    0     0     0   63   75  0  0 100  0  0
 0  0    364 3301556  34484 645912    0    0     0     0   60   70  0  1 100  0  0
 0  0    364 3301624  34492 645912    0    0     0    12   66   81  0  0 97  2  0
 0  0    364 3301432  34492 645916    0    0     0     0   64   78  0  0 100  0  0
 0  0    364 3301440  34492 645920    0    0     0     0   69   76  0  0 100  0  0
 0  0    364 3301612  34492 645924    0    0     0     4   57   74  0  1 100  0  0
 0  0    364 3301680  34492 645928    0    0     0     0   59   76  1  0 100  0  0
 0  0    364 3301580  34496 645932    0    0     0    12   79  107  0  0 99  1  0
 0  0    364 3301152  34496 645936    0    0     0     0   49   70  0  0 100  0  0
 0  0    364 3301232  34496 645952    0    0     0     0   61   70  0  0 99  0  0
 0  0    364 3301292  34496 645952    0    0     0    32   80   83  0  0 100  0  0
 0  0    364 3301332  34496 645956    0    0     0     0   66   79  0  1 100  0  0
 0  0    364 3301464  34504 645956    0    0     0    12   73   80  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    364 3301408  34504 645956    0    0     0     0   60   71  0  0 100  0  0
 0  0    364 3301392  34504 645960    0    0     0     0   67   75  0  0 100  0  0
 0  0    364 3301416  34504 645964    0    0     0     0   69   86  0  0 100  0  0
 0  0    364 3301284  34504 645968    0    0     0     0   54   65  0  1 100  0  0
 0  0    364 3301516  34512 645972    0    0     0    12   60   84  0  1 97  2  0
 1  0    364 3301472  34512 645976    0    0     0     0   49   53  0  0 100  0  0
 0  0    364 3301612  34512 645980    0    0     0     0   71   82  0  0 100  0  0
 0  0    364 3301504  34512 645988    0    0     0     0   60   72  0  0 100  0  0
 0  0    364 3301316  34512 645992    0    0     0     0   60   76  0  0 99  0  0
 0  0    364 3301180  34520 645912    0    0     0    12   66   83  0  0 97  2  0
 0  0    364 3301296  34520 645920    0    0     0     0   61   79  0  0 100  0  0
 0  0    364 3301056  34520 645920    0    0     0     0   55   67  0  0 100  0  0
 0  0    364 3301296  34520 645920    0    0     0     0   65   77  0  0 100  0  0
 0  0    364 3301552  34520 645840    0    0     0     0   68   77  0  0 100  0  0
 0  0    364 3301420  34524 645840    0    0     0    12   81  101  0  0 97  2  0
